,value,total_points
58527,54,0
58528,54,0
58529,54,0
58530,54,0
58531,54,1
58532,54,5
58533,54,2
58534,54,0
58535,54,2
58536,54,2
58537,54,6
58538,54,5
58539,54,1
58540,54,8
58541,54,0
58542,54,0
58543,54,0
58544,54,6
58545,54,2
58546,80,10
58547,81,8
58548,82,2
58549,82,1
58550,82,2
58551,82,5
58552,82,2
58553,81,4
58554,81,2
58555,80,8
58556,80,2
58557,80,0
58558,79,3
58559,79,1
58560,79,1
58561,79,0
58562,78,0
58563,78,13
58564,79,15
58565,81,18
58566,83,3
58567,84,5
58568,86,8
58569,87,7
58570,87,7
58571,87,16
58572,88,3
58573,89,5
58574,90,-1
58575,90,1
58576,89,2
58577,89,2
58578,87,15
58579,87,2
58580,87,2
58581,86,2
58582,85,2
58583,86,1
58584,50,1
58585,50,1
58586,49,3
58587,49,1
58588,49,1
58589,49,2
58590,49,1
58591,49,0
58592,49,1
58593,49,2
58594,49,1
58595,49,0
58596,49,0
58597,49,0
58598,49,0
58599,49,0
58600,49,0
58601,49,0
58602,49,0
58603,49,0
58604,49,0
58605,49,0
58606,49,0
58607,49,0
58608,49,0
58609,49,0
58610,49,0
58611,49,0
58612,49,0
58613,49,0
58614,49,0
58615,49,0
58616,49,0
58617,49,0
58618,49,0
58619,49,0
58620,49,0
58621,49,0
58622,45,0
58623,45,0
58624,45,0
58625,45,0
58626,45,0
58627,45,0
58628,45,0
58629,45,0
58630,45,0
58631,45,0
58632,45,0
58633,45,0
58634,45,0
58635,45,0
58636,45,0
58637,45,0
58638,45,0
58639,45,0
58640,45,0
58641,45,0
58642,45,0
58643,44,0
58644,44,0
58645,44,0
58646,44,0
58647,44,0
58648,44,0
58649,44,0
58650,44,0
58651,44,0
58652,44,0
58653,44,0
58654,44,0
58655,44,0
58656,44,0
58657,44,0
58658,44,0
58659,44,0
58660,45,0
58661,45,0
58662,45,0
58663,45,0
58664,45,0
58665,45,0
58666,45,0
58667,45,0
58668,45,0
58669,45,0
58670,45,0
58671,45,0
58672,45,0
58673,45,0
58674,45,0
58675,45,0
58676,45,0
58677,45,0
58678,45,0
58679,45,0
58680,45,0
58681,45,0
58682,45,0
58683,45,0
58684,45,0
58685,45,0
58686,45,0
58687,45,0
58688,45,0
58689,45,0
58690,45,0
58691,45,0
58692,45,0
58693,45,0
58694,45,0
58695,45,0
58696,45,0
58697,45,0
58698,95,1
58699,95,4
58700,94,1
58701,93,0
58702,92,9
58703,92,6
58704,92,6
58705,92,1
58706,92,7
58707,92,0
58708,92,14
58709,92,1
58710,92,19
58711,93,5
58712,94,7
58713,95,1
58714,96,10
58715,97,2
58716,97,2
58717,96,1
58718,95,10
58719,95,8
58720,96,12
58721,97,2
58722,98,0
58723,98,1
58724,96,0
58725,95,1
58726,94,0
58727,94,1
58728,93,0
58729,93,8
58730,93,5
58731,93,1
58732,93,6
58733,93,3
58734,93,1
58735,93,0
58736,45,1
58737,45,0
58738,45,0
58739,45,0
58740,45,0
58741,45,0
58742,45,0
58743,45,0
58744,45,0
58745,45,0
58746,45,0
58747,45,0
58748,45,0
58749,45,0
58750,45,0
58751,45,0
58752,45,0
58753,45,0
58754,45,0
58755,45,0
58756,45,0
58757,45,0
58758,45,0
58759,45,0
58760,45,0
58761,45,0
58762,44,0
58763,44,0
58764,44,0
58765,44,0
58766,44,0
58767,44,0
58768,43,0
58769,43,0
58770,43,0
58771,43,0
58772,43,1
58773,43,0
58774,43,0
58775,43,0
58776,43,0
58777,43,2
58778,43,0
58779,43,2
58780,43,2
58781,43,3
58782,43,8
58783,43,2
58784,43,1
58785,43,2
58786,43,3
58787,43,2
58788,43,1
58789,43,2
58790,43,2
58791,43,1
58792,43,2
58793,43,2
58794,43,8
58795,43,2
58796,40,0
58797,40,0
58798,40,1
58799,40,1
58800,40,0
58801,39,0
58802,39,0
58803,39,0
58804,39,0
58805,39,0
58806,39,0
58807,39,1
58808,39,0
58809,39,0
58810,39,0
58811,39,0
58812,39,7
58813,39,0
58814,39,0
58815,39,0
58816,39,0
58817,39,0
58818,39,0
58819,39,0
58820,39,0
58821,39,2
58822,39,0
58823,39,0
58824,39,0
58825,39,0
58826,39,0
58827,39,1
58828,39,5
58829,39,1
58830,39,1
58831,39,6
58832,39,-1
58833,39,1
58834,90,1
58835,90,1
58836,89,1
58837,88,2
58838,87,1
58839,86,12
58840,86,1
58841,86,1
58842,86,10
58843,86,11
58844,87,0
58845,87,5
58846,86,1
58847,86,1
58848,85,13
58849,85,2
58850,85,2
58851,85,1
58852,85,1
58853,84,2
58854,84,0
58855,83,0
58856,83,0
58857,83,0
58858,83,1
58859,83,0
58860,82,1
58861,82,1
58862,82,6
58863,82,7
58864,82,1
58865,82,3
58866,82,0
58867,82,0
58868,82,0
58869,82,0
58870,82,0
58871,82,13
58872,45,0
58873,45,0
58874,44,0
58875,44,1
58876,43,0
58877,43,0
58878,43,0
58879,43,1
58880,42,6
58881,42,6
58882,42,2
58883,42,2
58884,42,1
58885,42,1
58886,42,0
58887,42,1
58888,42,0
58889,42,1
58890,42,1
58891,42,2
58892,42,1
58893,42,2
58894,42,8
58895,42,0
58896,42,6
58897,42,6
58898,42,2
58899,42,0
58900,42,1
58901,42,0
58902,42,0
58903,42,1
58904,42,0
58905,42,2
58906,42,0
58907,42,1
58908,42,1
58909,42,1
58910,45,6
58911,45,2
58912,45,2
58913,45,2
58914,45,1
58915,45,2
58916,45,1
58917,45,-4
58918,45,0
58919,45,1
58920,45,0
58921,45,0
58922,44,0
58923,44,0
58924,44,1
58925,44,1
58926,44,1
58927,44,5
58928,44,1
58929,44,0
58930,44,0
58931,44,0
58932,44,7
58933,44,0
58934,44,0
58935,44,0
58936,44,0
58937,44,0
58938,44,0
58939,44,1
58940,44,1
58941,44,0
58942,44,2
58943,44,0
58944,44,1
58945,44,1
58946,44,0
58947,44,1
58948,55,0
58949,55,1
58950,55,1
58951,55,1
58952,55,2
58953,55,0
58954,55,0
58955,55,3
58956,55,3
58957,55,1
58958,55,1
58959,55,0
58960,55,1
58961,55,1
58962,55,2
58963,55,3
58964,55,0
58965,55,2
58966,55,2
58967,55,2
58968,55,3
58969,55,2
58970,55,10
58971,55,2
58972,55,3
58973,55,2
58974,55,2
58975,55,2
58976,55,0
58977,55,0
58978,55,0
58979,55,1
58980,55,0
58981,55,0
58982,55,0
58983,55,0
58984,55,0
58985,55,0
58986,45,0
58987,45,7
58988,45,2
58989,45,2
58990,45,10
58991,45,3
58992,45,9
58993,45,3
58994,46,2
58995,46,1
58996,46,1
58997,46,1
58998,45,10
58999,45,1
59000,45,3
59001,45,3
59002,45,7
59003,45,2
59004,45,2
59005,45,0
59006,45,0
59007,45,0
59008,44,0
59009,44,0
59010,44,0
59011,43,0
59012,43,0
59013,43,0
59014,43,0
59015,43,0
59016,42,0
59017,42,0
59018,42,0
59019,42,0
59020,42,0
59021,42,0
59022,42,0
59023,42,0
59024,42,0
59025,45,0
59026,45,0
59027,44,0
59028,44,0
59029,43,0
59030,43,0
59031,43,0
59032,42,0
59033,42,1
59034,42,0
59035,42,0
59036,42,0
59037,42,2
59038,42,2
59039,42,1
59040,42,2
59041,42,4
59042,42,1
59043,42,2
59044,42,6
59045,42,1
59046,42,0
59047,42,0
59048,42,0
59049,42,0
59050,42,0
59051,42,0
59052,42,6
59053,42,1
59054,42,2
59055,42,1
59056,42,0
59057,42,1
59058,42,1
59059,42,1
59060,42,2
59061,42,2
59062,42,0
59063,60,0
59064,59,0
59065,58,0
59066,58,1
59067,58,0
59068,57,0
59069,57,0
59070,57,0
59071,57,1
59072,57,0
59073,57,0
59074,56,0
59075,56,0
59076,56,0
59077,56,0
59078,56,0
59079,56,1
59080,56,0
59081,56,1
59082,56,0
59083,56,1
59084,56,1
59085,56,0
59086,56,12
59087,57,4
59088,57,5
59089,57,0
59090,56,1
59091,54,0
59092,53,1
59093,52,1
59094,52,0
59095,51,5
59096,51,1
59097,51,2
59098,51,1
59099,51,0
59100,51,2
59101,55,0
59102,55,1
59103,55,1
59104,55,8
59105,55,1
59106,55,1
59107,55,0
59108,55,1
59109,55,1
59110,55,2
59111,54,1
59112,54,1
59113,53,1
59114,53,2
59115,53,0
59116,53,1
59117,53,0
59118,52,2
59119,52,1
59120,52,1
59121,52,1
59122,52,1
59123,52,0
59124,51,0
59125,51,1
59126,51,4
59127,51,1
59128,51,0
59129,51,3
59130,51,1
59131,51,2
59132,51,0
59133,51,1
59134,51,1
59135,51,1
59136,51,0
59137,51,0
59138,51,1
59139,50,2
59140,50,1
59141,50,1
59142,49,0
59143,49,0
59144,48,0
59145,48,0
59146,48,0
59147,48,0
59148,48,0
59149,48,0
59150,48,0
59151,48,0
59152,48,0
59153,48,1
59154,48,3
59155,48,1
59156,48,0
59157,48,0
59158,48,0
59159,48,1
59160,48,3
59161,48,2
59162,48,7
59163,48,0
59164,48,0
59165,48,1
59166,48,2
59167,48,0
59168,48,0
59169,48,1
59170,48,1
59171,48,1
59172,48,10
59173,48,2
59174,48,2
59175,48,5
59176,48,16
59177,50,0
59178,50,0
59179,49,0
59180,49,0
59181,49,0
59182,48,0
59183,48,0
59184,48,0
59185,48,0
59186,48,0
59187,48,0
59188,48,0
59189,47,0
59190,47,0
59191,47,0
59192,47,0
59193,47,0
59194,47,0
59195,47,0
59196,47,0
59197,47,0
59198,47,0
59199,47,0
59200,47,0
59201,47,0
59202,47,0
59203,47,6
59204,47,0
59205,47,0
59206,47,0
59207,47,0
59208,47,0
59209,47,0
59210,47,0
59211,47,0
59212,47,0
59213,47,0
59214,47,7
59215,60,0
59216,60,0
59217,60,0
59218,60,0
59219,60,0
59220,60,0
59221,60,0
59222,60,0
59223,60,0
59224,60,0
59225,60,0
59226,60,0
59227,60,0
59228,60,0
59229,60,0
59230,60,0
59231,60,0
59232,60,0
59233,60,0
59234,60,0
59235,60,0
59236,60,0
59237,60,0
59238,60,0
59239,60,0
59240,60,0
59241,60,0
59242,60,0
59243,60,0
59244,60,0
59245,60,0
59246,60,0
59247,60,0
59248,60,0
59249,60,0
59250,60,0
59251,60,0
59252,60,0
59253,45,0
59254,45,0
59255,45,0
59256,45,0
59257,45,0
59258,45,0
59259,45,0
59260,45,0
59261,45,0
59262,45,0
59263,45,0
59264,45,0
59265,45,0
59266,45,0
59267,45,0
59268,45,0
59269,45,0
59270,45,0
59271,45,0
59272,45,0
59273,45,0
59274,45,0
59275,45,0
59276,45,0
59277,45,0
59278,45,0
59279,45,0
59280,45,0
59281,45,0
59282,45,0
59283,45,0
59284,45,0
59285,45,0
59286,45,0
59287,45,0
59288,45,0
59289,45,0
59290,45,0
59291,55,0
59292,55,0
59293,55,0
59294,55,0
59295,55,0
59296,55,0
59297,55,0
59298,55,0
59299,55,0
59300,55,0
59301,55,0
59302,55,0
59303,55,0
59304,55,0
59305,55,0
59306,55,0
59307,55,0
59308,55,0
59309,55,0
59310,55,0
59311,55,0
59312,55,0
59313,55,0
59314,55,0
59315,55,0
59316,55,0
59317,55,0
59318,55,0
59319,55,0
59320,55,0
59321,55,0
59322,55,0
59323,55,0
59324,55,0
59325,55,0
59326,55,0
59327,55,0
59328,55,0
59329,50,1
59330,50,0
59331,49,0
59332,48,0
59333,48,0
59334,47,0
59335,47,0
59336,47,0
59337,46,2
59338,46,0
59339,46,0
59340,46,0
59341,46,0
59342,45,0
59343,45,1
59344,45,0
59345,45,1
59346,45,1
59347,45,2
59348,45,0
59349,45,0
59350,45,0
59351,45,0
59352,45,1
59353,45,1
59354,45,0
59355,45,1
59356,45,0
59357,45,0
59358,45,0
59359,45,0
59360,45,0
59361,45,0
59362,45,0
59363,45,0
59364,45,0
59365,45,1
59366,45,2
59367,50,1
59368,50,2
59369,50,0
59370,50,0
59371,49,0
59372,49,1
59373,48,2
59374,48,2
59375,48,2
59376,48,2
59377,48,3
59378,48,8
59379,48,3
59380,48,1
59381,48,2
59382,48,1
59383,48,2
59384,48,2
59385,48,2
59386,48,3
59387,48,1
59388,48,3
59389,48,1
59390,48,0
59391,48,1
59392,48,0
59393,48,0
59394,48,3
59395,48,3
59396,48,2
59397,48,1
59398,48,2
59399,48,1
59400,48,0
59401,48,0
59402,48,1
59403,48,2
59404,48,9
59405,60,1
59406,60,1
59407,59,0
59408,58,0
59409,58,1
59410,57,0
59411,57,1
59412,56,2
59413,56,1
59414,56,1
59415,56,0
59416,56,9
59417,56,2
59418,56,1
59419,56,2
59420,56,1
59421,56,0
59422,56,0
59423,56,0
59424,56,0
59425,56,0
59426,56,0
59427,56,0
59428,56,0
59429,56,0
59430,56,0
59431,56,0
59432,56,0
59433,56,0
59434,56,0
59435,56,0
59436,56,0
59437,56,0
59438,56,0
59439,56,0
59440,56,0
59441,56,0
59442,56,0
59443,40,0
59444,40,0
59445,40,0
59446,40,0
59447,40,0
59448,40,0
59449,40,0
59450,40,0
59451,40,0
59452,40,0
59453,40,0
59454,40,0
59455,40,0
59456,40,0
59457,40,0
59458,40,0
59459,40,0
59460,40,0
59461,40,0
59462,40,0
59463,40,0
59464,40,0
59465,40,0
59466,40,0
59467,40,0
59468,40,0
59469,40,0
59470,40,0
59471,40,0
59472,40,0
59473,45,0
59474,45,0
59475,45,0
59476,45,0
59477,45,0
59478,45,0
59479,44,0
59480,44,0
59481,44,0
59482,44,0
59483,44,0
59484,44,0
59485,44,0
59486,44,0
59487,44,0
59488,44,0
59489,44,0
59490,44,0
59491,44,0
59492,44,0
59493,44,0
59494,44,0
59495,44,0
59496,44,0
59497,44,0
59498,44,0
59499,44,0
59500,44,0
59501,44,0
59502,44,0
59503,44,0
59504,44,0
59505,44,0
59506,44,0
59507,44,0
59508,44,0
59509,44,0
59510,44,0
59511,105,1
59512,105,7
59513,105,1
59514,104,1
59515,104,1
59516,103,0
59517,103,1
59518,102,1
59519,102,1
59520,102,1
59521,102,0
59522,101,0
59523,101,4
59524,101,2
59525,101,5
59526,101,1
59527,101,13
59528,101,2
59529,101,0
59530,101,1
59531,101,0
59532,101,13
59533,102,0
59534,101,1
59535,101,1
59536,101,5
59537,100,1
59538,99,0
59539,99,1
59540,99,1
59541,99,1
59542,99,5
59543,99,5
59544,99,0
59545,99,1
59546,99,1
59547,99,0
59548,99,0
59549,40,1
59550,40,0
59551,40,0
59552,40,0
59553,40,0
59554,40,0
59555,40,0
59556,40,0
59557,40,0
59558,40,0
59559,40,0
59560,45,1
59561,45,1
59562,45,0
59563,44,1
59564,44,1
59565,44,1
59566,44,1
59567,44,6
59568,44,8
59569,44,5
59570,44,6
59571,44,9
59572,45,3
59573,45,2
59574,45,2
59575,45,2
59576,45,0
59577,45,-2
59578,45,0
59579,45,6
59580,45,1
59581,45,2
59582,45,1
59583,45,-1
59584,45,6
59585,45,1
59586,45,1
59587,44,7
59588,44,5
59589,44,2
59590,44,1
59591,44,0
59592,44,1
59593,44,6
59594,44,2
59595,44,2
59596,44,1
59597,44,0
59598,50,1
59599,50,8
59600,50,0
59601,49,1
59602,49,1
59603,49,6
59604,49,1
59605,48,1
59606,48,2
59607,48,9
59608,48,1
59609,48,0
59610,47,0
59611,47,0
59612,47,2
59613,47,1
59614,47,5
59615,47,6
59616,47,0
59617,47,2
59618,47,0
59619,47,1
59620,47,11
59621,46,2
59622,46,2
59623,46,1
59624,46,6
59625,46,6
59626,47,1
59627,47,-1
59628,47,0
59629,47,1
59630,47,2
59631,47,7
59632,47,2
59633,47,0
59634,47,1
59635,47,6
59636,45,1
59637,45,1
59638,44,0
59639,44,0
59640,43,1
59641,43,1
59642,43,1
59643,42,0
59644,42,6
59645,42,12
59646,42,2
59647,43,2
59648,43,1
59649,43,1
59650,42,1
59651,42,1
59652,42,1
59653,42,6
59654,42,1
59655,42,0
59656,42,1
59657,42,1
59658,42,9
59659,42,0
59660,42,0
59661,42,0
59662,42,0
59663,42,0
59664,42,0
59665,42,1
59666,42,1
59667,42,8
59668,42,1
59669,42,2
59670,42,1
59671,42,1
59672,42,1
59673,42,0
59674,45,0
59675,45,0
59676,45,0
59677,44,0
59678,44,0
59679,44,0
59680,44,0
59681,44,0
59682,44,0
59683,43,0
59684,43,0
59685,43,0
59686,43,0
59687,43,0
59688,43,0
59689,43,0
59690,43,0
59691,43,0
59692,43,0
59693,43,0
59694,43,0
59695,43,0
59696,43,0
59697,43,0
59698,43,0
59699,43,0
59700,43,0
59701,43,0
59702,43,0
59703,43,0
59704,42,0
59705,42,0
59706,42,0
59707,42,0
59708,42,0
59709,42,0
59710,42,0
59711,42,0
59712,45,0
59713,45,0
59714,44,0
59715,44,0
59716,44,0
59717,44,0
59718,44,0
59719,44,0
59720,44,0
59721,44,0
59722,44,0
59723,44,0
59724,44,0
59725,44,0
59726,44,0
59727,44,0
59728,44,0
59729,44,0
59730,44,0
59731,44,0
59732,44,0
59733,44,0
59734,44,0
59735,44,0
59736,44,0
59737,44,0
59738,44,0
59739,44,0
59740,44,0
59741,44,0
59742,44,0
59743,44,0
59744,44,0
59745,44,0
59746,44,0
59747,44,0
59748,44,0
59749,44,0
59750,45,4
59751,45,1
59752,45,0
59753,45,1
59754,44,0
59755,44,0
59756,44,2
59757,44,6
59758,44,6
59759,44,6
59760,44,1
59761,44,1
59762,44,1
59763,44,4
59764,44,1
59765,44,0
59766,44,0
59767,44,6
59768,44,0
59769,44,0
59770,44,0
59771,44,0
59772,43,0
59773,43,0
59774,43,0
59775,43,0
59776,43,0
59777,43,0
59778,43,0
59779,43,0
59780,43,0
59781,43,0
59782,43,0
59783,43,0
59784,43,0
59785,43,0
59786,43,0
59787,43,0
59788,60,3
59789,60,2
59790,60,2
59791,59,2
59792,59,3
59793,59,3
59794,58,1
59795,58,2
59796,58,2
59797,57,2
59798,57,7
59799,57,2
59800,57,3
59801,57,14
59802,57,2
59803,57,2
59804,57,6
59805,57,9
59806,58,3
59807,58,2
59808,58,3
59809,58,2
59810,58,7
59811,58,5
59812,58,3
59813,59,2
59814,59,2
59815,59,2
59816,59,1
59817,59,5
59818,58,3
59819,58,1
59820,58,3
59821,58,2
59822,57,1
59823,57,1
59824,57,13
59825,56,7
59826,65,1
59827,65,5
59828,65,1
59829,64,1
59830,64,0
59831,63,0
59832,63,0
59833,62,0
59834,62,1
59835,62,2
59836,62,6
59837,62,1
59838,62,1
59839,62,13
59840,62,2
59841,63,9
59842,64,5
59843,65,2
59844,64,0
59845,63,0
59846,62,0
59847,61,0
59848,61,1
59849,61,1
59850,61,1
59851,61,2
59852,61,9
59853,61,0
59854,61,5
59855,61,1
59856,61,12
59857,61,1
59858,61,1
59859,61,2
59860,61,0
59861,61,0
59862,61,0
59863,61,0
59864,55,0
59865,55,0
59866,54,0
59867,53,0
59868,53,0
59869,52,1
59870,52,0
59871,52,0
59872,52,0
59873,52,0
59874,51,0
59875,51,0
59876,51,0
59877,51,0
59878,51,0
59879,51,0
59880,51,0
59881,51,0
59882,51,0
59883,51,0
59884,51,0
59885,51,0
59886,51,0
59887,50,0
59888,50,0
59889,50,0
59890,50,0
59891,50,0
59892,50,0
59893,50,0
59894,50,0
59895,50,0
59896,50,0
59897,50,0
59898,50,0
59899,50,0
59900,50,1
59901,50,0
59902,45,0
59903,45,0
59904,45,0
59905,44,0
59906,44,0
59907,43,0
59908,43,0
59909,43,0
59910,43,0
59911,42,1
59912,42,1
59913,42,0
59914,42,0
59915,42,0
59916,42,2
59917,42,0
59918,42,0
59919,42,1
59920,42,2
59921,42,1
59922,42,1
59923,42,6
59924,42,1
59925,42,1
59926,42,2
59927,42,2
59928,42,6
59929,42,2
59930,42,7
59931,42,1
59932,42,7
59933,42,1
59934,42,0
59935,42,1
59936,42,1
59937,42,1
59938,42,0
59939,42,0
59940,50,0
59941,50,0
59942,50,0
59943,50,0
59944,50,0
59945,50,0
59946,50,0
59947,50,0
59948,50,0
59949,50,0
59950,50,0
59951,50,0
59952,50,0
59953,50,0
59954,50,0
59955,50,0
59956,50,0
59957,50,0
59958,50,0
59959,50,0
59960,50,0
59961,50,0
59962,50,0
59963,50,0
59964,50,0
59965,50,0
59966,50,0
59967,50,0
59968,50,0
59969,50,0
59970,50,0
59971,50,0
59972,50,0
59973,50,0
59974,50,0
59975,50,0
59976,50,0
59977,50,0
59978,50,2
59979,50,3
59980,50,2
59981,50,1
59982,50,2
59983,49,1
59984,49,3
59985,49,2
59986,49,2
59987,49,10
59988,49,3
59989,49,3
59990,49,0
59991,49,3
59992,49,2
59993,49,2
59994,49,2
59995,49,2
59996,49,2
59997,49,2
59998,49,3
59999,49,8
60000,49,1
60001,49,2
60002,49,1
60003,49,2
60004,49,1
60005,49,2
60006,49,2
60007,49,2
60008,49,2
60009,49,3
60010,49,2
60011,49,2
60012,49,2
60013,49,0
60014,49,2
60015,49,3
60016,60,2
60017,60,5
60018,60,2
60019,60,2
60020,60,2
60021,60,0
60022,59,1
60023,59,1
60024,58,1
60025,58,1
60026,58,1
60027,58,2
60028,58,5
60029,58,-2
60030,58,0
60031,58,0
60032,58,0
60033,58,5
60034,58,4
60035,58,2
60036,58,8
60037,58,2
60038,58,1
60039,58,2
60040,58,2
60041,58,0
60042,58,1
60043,58,8
60044,58,1
60045,58,2
60046,58,1
60047,58,0
60048,58,1
60049,58,1
60050,58,2
60051,58,2
60052,58,0
60053,58,1
60054,50,0
60055,50,0
60056,49,0
60057,49,0
60058,49,0
60059,49,0
60060,49,0
60061,49,0
60062,49,0
60063,49,0
60064,49,0
60065,49,0
60066,49,0
60067,49,0
60068,49,0
60069,49,0
60070,49,0
60071,49,0
60072,49,0
60073,49,0
60074,49,0
60075,49,0
60076,49,0
60077,49,0
60078,49,0
60079,49,0
60080,49,0
60081,49,0
60082,49,0
60083,49,0
60084,49,0
60085,49,0
60086,49,0
60087,49,0
60088,49,0
60089,49,0
60090,49,0
60091,49,0
60092,60,0
60093,60,0
60094,60,1
60095,60,0
60096,59,0
60097,59,1
60098,59,4
60099,59,7
60100,59,3
60101,59,2
60102,59,2
60103,59,2
60104,59,3
60105,59,3
60106,59,1
60107,59,2
60108,59,1
60109,59,1
60110,59,10
60111,59,1
60112,59,1
60113,59,2
60114,59,2
60115,59,2
60116,59,0
60117,59,2
60118,59,1
60119,59,1
60120,59,3
60121,59,2
60122,59,3
60123,59,9
60124,59,3
60125,59,2
60126,59,3
60127,59,3
60128,59,3
60129,59,2
60130,45,0
60131,45,0
60132,44,0
60133,44,0
60134,44,0
60135,44,0
60136,44,0
60137,44,0
60138,44,0
60139,44,0
60140,44,0
60141,44,0
60142,44,0
60143,44,0
60144,44,0
60145,44,0
60146,44,0
60147,44,0
60148,44,0
60149,44,0
60150,44,0
60151,44,0
60152,44,0
60153,44,0
60154,44,0
60155,44,0
60156,44,0
60157,44,0
60158,44,0
60159,44,0
60160,44,0
60161,44,0
60162,44,0
60163,44,0
60164,44,0
60165,44,0
60166,44,0
60167,44,0
60168,55,1
60169,55,1
60170,54,1
60171,54,2
60172,53,1
60173,53,3
60174,53,2
60175,53,3
60176,53,1
60177,53,0
60178,53,0
60179,53,1
60180,53,0
60181,53,0
60182,53,2
60183,53,1
60184,53,1
60185,53,3
60186,53,3
60187,53,1
60188,53,2
60189,53,3
60190,53,2
60191,53,2
60192,53,0
60193,53,0
60194,53,3
60195,53,1
60196,53,3
60197,53,1
60198,53,0
60199,53,2
60200,53,10
60201,53,6
60202,53,3
60203,53,6
60204,53,2
60205,53,3
60206,50,2
60207,50,1
60208,50,0
60209,50,1
60210,50,1
60211,50,3
60212,49,2
60213,49,8
60214,49,2
60215,49,3
60216,49,3
60217,49,6
60218,49,2
60219,49,2
60220,49,0
60221,49,1
60222,49,3
60223,49,0
60224,49,2
60225,49,0
60226,48,1
60227,48,0
60228,48,0
60229,48,1
60230,48,1
60231,48,0
60232,48,1
60233,48,0
60234,47,0
60235,47,1
60236,47,0
60237,47,1
60238,47,0
60239,47,0
60240,47,0
60241,47,1
60242,47,0
60243,47,1
60244,75,8
60245,76,2
60246,76,2
60247,76,1
60248,75,3
60249,75,14
60250,76,3
60251,76,2
60252,76,6
60253,76,3
60254,76,2
60255,76,10
60256,75,0
60257,75,8
60258,75,2
60259,75,2
60260,75,2
60261,75,5
60262,75,9
60263,75,7
60264,75,4
60265,75,3
60266,76,1
60267,76,1
60268,76,2
60269,76,3
60270,75,3
60271,75,4
60272,75,3
60273,75,2
60274,75,14
60275,75,0
60276,76,1
60277,76,3
60278,76,11
60279,76,3
60280,77,3
60281,78,2
60282,70,2
60283,70,8
60284,70,5
60285,70,2
60286,70,12
60287,70,0
60288,69,7
60289,70,1
60290,70,1
60291,70,0
60292,70,12
60293,71,2
60294,71,2
60295,71,5
60296,72,0
60297,70,0
60298,69,0
60299,69,0
60300,69,0
60301,69,2
60302,69,13
60303,69,2
60304,69,0
60305,69,2
60306,69,0
60307,68,1
60308,68,4
60309,68,0
60310,68,1
60311,68,1
60312,69,2
60313,69,2
60314,68,2
60315,68,0
60316,68,2
60317,67,5
60318,67,13
60319,67,6
60320,60,0
60321,59,0
60322,58,0
60323,58,0
60324,58,0
60325,58,0
60326,58,0
60327,58,0
60328,58,0
60329,58,0
60330,58,0
60331,58,0
60332,58,0
60333,58,0
60334,58,0
60335,58,0
60336,58,0
60337,58,0
60338,58,0
60339,58,0
60340,58,0
60341,58,0
60342,58,0
60343,58,0
60344,58,0
60345,58,0
60346,58,0
60347,58,0
60348,58,0
60349,58,0
60350,58,0
60351,58,0
60352,58,0
60353,58,0
60354,58,0
60355,58,0
60356,58,0
60357,58,0
60358,45,1
60359,45,0
60360,45,0
60361,45,0
60362,45,1
60363,45,0
60364,45,0
60365,45,1
60366,45,0
60367,45,1
60368,45,0
60369,45,0
60370,45,0
60371,45,0
60372,45,0
60373,45,0
60374,45,0
60375,45,0
60376,45,0
60377,45,0
60378,45,1
60379,45,0
60380,45,1
60381,45,1
60382,45,2
60383,45,2
60384,44,1
60385,44,0
60386,44,1
60387,44,11
60388,44,1
60389,44,1
60390,44,1
60391,44,1
60392,44,1
60393,44,1
60394,44,2
60395,44,1
60396,44,6
60397,44,0
60398,44,0
60399,44,0
60400,44,1
60401,44,0
60402,44,6
60403,44,2
60404,44,1
60405,44,0
60406,44,1
60407,44,0
60408,44,1
60409,44,1
60410,44,0
60411,44,1
60412,44,0
60413,40,2
60414,40,0
60415,40,0
60416,40,0
60417,40,0
60418,40,0
60419,40,0
60420,40,0
60421,40,0
60422,40,0
60423,40,0
60424,45,0
60425,45,0
60426,45,1
60427,45,1
60428,45,1
60429,45,1
60430,45,0
60431,45,0
60432,44,0
60433,44,1
60434,44,2
60435,44,1
60436,44,1
60437,44,0
60438,44,2
60439,44,0
60440,44,1
60441,44,6
60442,44,2
60443,44,6
60444,44,0
60445,44,3
60446,44,1
60447,44,1
60448,44,0
60449,44,1
60450,44,1
60451,44,1
60452,44,1
60453,44,1
60454,44,0
60455,44,0
60456,44,0
60457,44,1
60458,44,6
60459,44,1
60460,44,0
60461,44,0
60462,50,0
60463,50,0
60464,50,0
60465,50,0
60466,50,0
60467,50,0
60468,50,0
60469,50,0
60470,50,0
60471,50,0
60472,50,0
60473,50,0
60474,50,0
60475,50,0
60476,50,0
60477,50,0
60478,50,0
60479,50,0
60480,50,0
60481,50,0
60482,50,0
60483,50,0
60484,50,0
60485,50,0
60486,50,0
60487,50,0
60488,50,0
60489,50,0
60490,50,0
60491,50,0
60492,50,0
60493,50,0
60494,50,0
60495,50,0
60496,50,0
60497,50,0
60498,50,0
60499,50,0
60500,60,0
60501,60,1
60502,59,0
60503,59,0
60504,58,5
60505,58,0
60506,58,0
60507,58,4
60508,57,0
60509,57,2
60510,57,1
60511,57,1
60512,57,5
60513,57,0
60514,57,0
60515,57,12
60516,57,1
60517,57,2
60518,57,1
60519,57,1
60520,57,0
60521,57,6
60522,57,2
60523,57,1
60524,57,8
